from,to,session_id,timestamp
route,personal,347,2017-09-17 10:36:42.280000000
personal,exit,347,2017-09-17 10:36:42.280000000
coach,team,348,2017-09-17 12:39:32.852999936
team,competition,348,2017-09-17 12:39:59.048000000
competition,track,348,2017-09-17 12:40:18.374000128
track,routes,348,2017-09-17 12:41:22.740000000
routes,route,348,2017-09-17 12:41:26.212000000
route,routes,348,2017-09-17 12:41:43.569999872
routes,route,348,2017-09-17 12:41:45.566000128
route,personal,348,2017-09-17 12:41:48.905999872
personal,bugreport,348,2017-09-17 12:41:50.720000000
bugreport,track,348,2017-09-17 12:42:26.851000064
track,route,348,2017-09-17 12:42:30.014000128
route,track,348,2017-09-17 12:42:44.711000064
track,team,348,2017-09-17 12:42:59.064000000
team,coach,348,2017-09-17 12:44:09.134000128
coach,badges,348,2017-09-17 12:44:20.326000128
badges,track,348,2017-09-17 12:45:47.160000000
track,personal,348,2017-09-17 12:45:57.252999936
personal,coach,348,2017-09-17 12:48:24.960000000
coach,track,348,2017-09-17 12:49:26.281999872
track,routes,348,2017-09-17 12:50:10.304999936
routes,route,348,2017-09-17 12:50:12.760999936
route,exit,348,2017-09-17 12:50:12.760999936
routes,route,349,2017-09-17 14:58:17.487000064
route,routes,349,2017-09-17 14:58:41.296000000
routes,team,349,2017-09-17 14:58:44.659000064
team,competition,349,2017-09-17 14:59:18.072999936
competition,coach,349,2017-09-17 14:59:35.895000064
coach,track,349,2017-09-17 15:00:25.176999936
track,route,349,2017-09-17 15:00:36.576000000
route,track,349,2017-09-17 15:00:58.268000000
track,coach,349,2017-09-17 15:01:29.499000064
coach,personal,349,2017-09-17 15:01:34.075000064
personal,exit,349,2017-09-17 15:01:34.075000064
coach,team,350,2017-09-17 17:39:02.305999872
team,competition,350,2017-09-17 17:39:40.516000000
competition,personal,350,2017-09-17 17:40:17.384000000
personal,exit,350,2017-09-17 17:40:17.384000000
coach,team,351,2017-09-18 10:07:34.716999936
team,competition,351,2017-09-18 10:08:07.187000064
competition,exit,351,2017-09-18 10:08:07.187000064
coach,track,352,2017-09-18 12:36:46.993999872
track,route,352,2017-09-18 12:37:38.734000128
route,exit,352,2017-09-18 12:37:38.734000128
track,routes,353,2017-09-18 15:01:09.947000064
routes,route,353,2017-09-18 15:01:16.760000000
route,routes,353,2017-09-18 15:01:47.427000064
routes,route,353,2017-09-18 15:01:51.499000064
route,routes,353,2017-09-18 15:01:56.216999936
routes,route,353,2017-09-18 15:01:57.849999872
route,routes,353,2017-09-18 15:02:13.504999936
routes,route,353,2017-09-18 15:02:15.560000000
route,routes,353,2017-09-18 15:02:26.169999872
routes,route,353,2017-09-18 15:02:33.568999936
route,routes,353,2017-09-18 15:02:35.636999936
routes,team,353,2017-09-18 15:02:46.476999936
team,competition,353,2017-09-18 15:03:16.880000000
competition,exit,353,2017-09-18 15:03:16.880000000
coach,competition,354,2017-09-19 15:18:04.280999936
competition,coach,354,2017-09-19 15:18:12.132000000
coach,team,354,2017-09-19 15:18:15.456000000
team,competition,354,2017-09-19 15:18:45.803000064
competition,routes,354,2017-09-19 15:18:50.320000000
routes,route,354,2017-09-19 15:19:00.559000064
route,routes,354,2017-09-19 15:19:29.134000128
routes,route,354,2017-09-19 15:19:32.323000064
route,coach,354,2017-09-19 15:20:02.604999936
coach,routes,354,2017-09-19 15:20:08.934000128
routes,coach,354,2017-09-19 15:20:15.435000064
coach,personal,354,2017-09-19 15:21:27.894000128
personal,bugreport,354,2017-09-19 15:21:30.764999936
bugreport,track,354,2017-09-19 15:22:15.684999936
track,personal,354,2017-09-19 15:22:18.435000064
personal,track,354,2017-09-19 15:22:20.702000128
track,team,354,2017-09-19 15:22:29.091000064
team,exit,354,2017-09-19 15:22:29.091000064
coach,personal,355,2017-09-19 17:12:31.540000000
personal,bugreport,355,2017-09-19 17:12:33.936000000
bugreport,personal,355,2017-09-19 17:12:41.657999872
personal,bugreport,355,2017-09-19 17:12:46.124000000
bugreport,coach,355,2017-09-19 17:12:51.076000000
coach,competition,355,2017-09-19 17:13:12.377999872
competition,badges,355,2017-09-19 17:13:17.280999936
badges,track,355,2017-09-19 17:13:23.524000000
track,coach,355,2017-09-19 17:13:33.508999936
coach,personal,355,2017-09-19 17:14:17.065999872
personal,bugreport,355,2017-09-19 17:14:18.758000128
bugreport,personal,355,2017-09-19 17:14:45.119000064
personal,bugreport,355,2017-09-19 17:14:51.956000000
bugreport,exit,355,2017-09-19 17:14:51.956000000
coach,team,356,2017-09-20 07:21:30.353999872
team,competition,356,2017-09-20 07:22:05.889999872
competition,exit,356,2017-09-20 07:22:05.889999872
coach,team,357,2017-09-20 16:54:57.440000000
team,competition,357,2017-09-20 16:55:41.060999936
competition,exit,357,2017-09-20 16:55:41.060999936
coach,team,358,2017-09-21 20:42:30.768999936
team,competition,358,2017-09-21 20:43:20.332999936
competition,exit,358,2017-09-21 20:43:20.332999936
coach,track,359,2017-09-22 07:02:44.515000064
track,route,359,2017-09-22 07:04:30.440000000
route,coach,359,2017-09-22 07:04:49.284000000
coach,exit,359,2017-09-22 07:04:49.284000000
routes,route,360,2017-09-22 08:32:59.848000000
route,routes,360,2017-09-22 08:33:27.692999936
routes,team,360,2017-09-22 08:33:32.950000128
team,exit,360,2017-09-22 08:33:32.950000128
coach,personal,361,2017-09-23 09:21:52.228000000
personal,bugreport,361,2017-09-23 09:21:53.782000128
bugreport,team,361,2017-09-23 09:22:15.087000064
team,competition,361,2017-09-23 09:23:27.040000000
competition,exit,361,2017-09-23 09:23:27.040000000
coach,track,362,2017-09-02 19:43:49.688000000
track,personal,362,2017-09-02 19:47:07.740999936
personal,track,362,2017-09-02 19:47:13.467000064
track,team,362,2017-09-02 19:47:17.400999936
team,routes,362,2017-09-02 19:47:38.166000128
routes,coach,362,2017-09-02 19:47:43.488999936
coach,badges,362,2017-09-02 19:47:59.319000064
badges,exit,362,2017-09-02 19:47:59.319000064
coach,track,363,2017-09-03 11:46:08.646000128
track,exit,363,2017-09-03 11:46:08.646000128
track,personal,364,2017-09-03 14:45:11.668999936
personal,bugreport,364,2017-09-03 14:45:13.451000064
bugreport,exit,364,2017-09-03 14:45:13.451000064
personal,bugreport,365,2017-09-03 15:22:17.280000000
bugreport,track,365,2017-09-03 15:22:27.744000000
track,routes,365,2017-09-03 15:22:36.393999872
routes,team,365,2017-09-03 15:22:43.044000000
team,exit,365,2017-09-03 15:22:43.044000000
coach,exit,366,2017-09-11 17:23:11.537999872
coach,exit,367,2017-09-18 11:21:15.523000064
coach,exit,368,2017-09-21 06:53:16.524999936
coach,personal,369,2017-09-02 14:29:02.801999872
personal,team,369,2017-09-02 14:29:44.316999936
team,coach,369,2017-09-02 14:30:20.607000064
coach,personal,369,2017-09-02 14:30:20.608000000
personal,coach,369,2017-09-02 14:30:21.252999936
coach,exit,369,2017-09-02 14:30:21.252999936
team,coach,370,2017-09-02 16:53:49.736000000
coach,exit,370,2017-09-02 16:53:49.736000000
team,personal,371,2017-09-02 17:28:50.912000000
personal,team,371,2017-09-02 17:28:57.846000128
team,exit,371,2017-09-02 17:28:57.846000128
coach,personal,372,2017-09-12 15:44:33.015000064
personal,exit,372,2017-09-12 15:44:33.015000064
coach,exit,373,2017-09-13 13:19:19.552000000
coach,track,374,2017-09-20 05:30:02.302000128
track,route,374,2017-09-20 05:33:33.950000128
route,track,374,2017-09-20 05:33:59.982000128
track,exit,374,2017-09-20 05:33:59.982000128
route,exit,375,2017-09-20 06:12:28.880000000
coach,exit,376,2017-09-20 14:13:29.887000064
coach,track,377,2017-09-20 14:13:29.916000000
track,coach,377,2017-09-20 14:13:29.924000000
coach,track,377,2017-09-20 14:13:37.516999936
track,exit,377,2017-09-20 14:13:37.516999936
coach,track,378,2017-09-20 14:53:49.908000000
track,exit,378,2017-09-20 14:53:49.908000000
coach,track,379,2017-09-20 15:43:03.656999936
track,team,379,2017-09-20 15:43:10.699000064
team,exit,379,2017-09-20 15:43:10.699000064
coach,track,380,2017-09-21 05:38:41.001999872
track,exit,380,2017-09-21 05:38:41.001999872
route,team,381,2017-09-21 06:28:36.696999936
team,coach,381,2017-09-21 06:28:55.527000064
coach,exit,381,2017-09-21 06:28:55.527000064
coach,track,382,2017-09-21 14:23:35.892000000
track,coach,382,2017-09-21 14:44:28.388000000
coach,competition,382,2017-09-21 14:44:40.630000128
competition,exit,382,2017-09-21 14:44:40.630000128
coach,track,383,2017-09-22 13:10:50.604999936
track,route,383,2017-09-22 13:11:02.427000064
route,coach,383,2017-09-22 13:19:52.716999936
coach,track,383,2017-09-22 13:19:58.539000064
track,exit,383,2017-09-22 13:19:58.539000064
coach,team,384,2017-09-22 15:05:56.100999936
team,exit,384,2017-09-22 15:05:56.100999936
coach,track,385,2017-09-23 07:24:14.729999872
track,route,385,2017-09-23 07:24:21.483000064
route,track,385,2017-09-23 07:24:29.580999936
track,coach,385,2017-09-23 07:24:35.071000064
coach,track,385,2017-09-23 07:24:37.439000064
track,route,385,2017-09-23 07:24:41.928000000
route,track,385,2017-09-23 07:24:50.876000000
track,coach,385,2017-09-23 07:24:52.385999872
coach,track,385,2017-09-23 07:24:54.639000064
track,exit,385,2017-09-23 07:24:54.639000064
coach,competition,386,2017-09-23 09:52:49.271000064
competition,personal,386,2017-09-23 09:53:41.036999936
personal,coach,386,2017-09-23 09:53:54.672000000
coach,track,386,2017-09-23 09:54:02.998000128
track,route,386,2017-09-23 09:54:06.904999936
route,track,386,2017-09-23 09:54:18.068999936
track,coach,386,2017-09-23 09:54:19.216000000
coach,competition,386,2017-09-23 10:07:44.843000064
competition,personal,386,2017-09-23 10:07:54.745999872
personal,coach,386,2017-09-23 10:08:00.929999872
coach,competition,386,2017-09-23 10:08:28.392000000
competition,exit,386,2017-09-23 10:08:28.392000000
coach,competition,387,2017-09-23 11:35:24.808000000
competition,coach,387,2017-09-23 11:35:36.982000128
coach,exit,387,2017-09-23 11:35:36.982000128
coach,track,388,2017-09-23 20:40:45.865999872
track,personal,388,2017-09-23 20:40:53.257999872
personal,track,388,2017-09-23 20:41:15.948000000
track,team,388,2017-09-23 20:41:18.784000000
team,personal,388,2017-09-23 20:41:36.513999872
personal,team,388,2017-09-23 20:41:44.609999872
team,personal,388,2017-09-23 20:41:48.369999872
personal,team,388,2017-09-23 20:41:52.712000000
team,competition,388,2017-09-23 20:44:54.207000064
competition,routes,388,2017-09-23 20:45:06.355000064
routes,badges,388,2017-09-23 20:45:11.071000064
badges,coach,388,2017-09-23 20:45:14.788999936
coach,track,388,2017-09-23 20:45:47.310000128
track,route,388,2017-09-23 20:46:15.355000064
route,track,388,2017-09-23 20:46:20.248999936
track,exit,388,2017-09-23 20:46:20.248999936
coach,track,389,2017-09-24 05:58:37.115000064
track,exit,389,2017-09-24 05:58:37.115000064
coach,exit,390,2017-09-24 06:53:16.712000000
coach,personal,391,2017-09-01 21:16:31.289999872
personal,team,391,2017-09-01 21:17:14.692999936
team,competition,391,2017-09-01 21:17:31.860000000
competition,routes,391,2017-09-01 21:17:42.803000064
routes,badges,391,2017-09-01 21:18:48.968000000
badges,coach,391,2017-09-01 21:19:03.815000064
coach,personal,391,2017-09-01 21:19:30.324999936
personal,coach,391,2017-09-01 21:19:36.004999936
coach,exit,391,2017-09-01 21:19:36.004999936
coach,team,392,2017-09-02 07:17:30.241999872
team,exit,392,2017-09-02 07:17:30.241999872
coach,track,393,2017-09-03 05:51:19.964999936
track,exit,393,2017-09-03 05:51:19.964999936
route,coach,394,2017-09-03 06:43:01.953999872
coach,team,394,2017-09-03 06:49:21.905999872
team,track,394,2017-09-03 06:50:03.478000128
track,exit,394,2017-09-03 06:50:03.478000128
coach,exit,395,2017-09-03 07:38:22.988999936
track,route,396,2017-09-03 11:48:59.636000000
route,coach,396,2017-09-03 11:49:19.344999936
coach,exit,396,2017-09-03 11:49:19.344999936
coach,competition,397,2017-09-03 13:15:07.896999936
competition,coach,397,2017-09-03 13:15:32.624000000
coach,team,397,2017-09-03 13:15:36.150000128
team,badges,397,2017-09-03 13:15:54.179000064
badges,routes,397,2017-09-03 13:16:19.062000128
routes,route,397,2017-09-03 13:16:25.900000000
route,exit,397,2017-09-03 13:16:25.900000000
coach,team,398,2017-09-03 21:24:01.313999872
team,competition,398,2017-09-03 21:24:15.536000000
competition,exit,398,2017-09-03 21:24:15.536000000
coach,exit,399,2017-09-04 17:55:24.899000064
coach,team,400,2017-09-11 12:30:45.691000064
team,exit,400,2017-09-11 12:30:45.691000064
coach,exit,401,2017-09-14 18:43:47.143000064
coach,personal,402,2017-09-14 22:38:19.078000128
personal,coach,402,2017-09-14 22:38:21.662000128
coach,team,402,2017-09-14 22:39:59.600999936
team,competition,402,2017-09-14 22:40:26.583000064
competition,team,402,2017-09-14 22:40:37.675000064
team,routes,402,2017-09-14 22:40:50.968000000
routes,badges,402,2017-09-14 22:41:01.383000064
badges,coach,402,2017-09-14 22:41:07.107000064
coach,exit,402,2017-09-14 22:41:07.107000064
coach,exit,403,2017-09-15 14:34:35.251000064
coach,exit,404,2017-09-18 22:29:30.592000000
coach,track,405,2017-09-20 13:40:49.080000000
track,exit,405,2017-09-20 13:40:49.080000000
route,exit,406,2017-09-20 15:21:09.236999936
coach,team,407,2017-09-07 18:03:28.339000064
team,routes,407,2017-09-07 18:04:18.875000064
routes,coach,407,2017-09-07 18:04:34.382000128
coach,track,407,2017-09-07 18:05:08.996999936
track,badges,407,2017-09-07 18:05:23.105999872
badges,personal,407,2017-09-07 18:05:43.004999936
personal,coach,407,2017-09-07 18:07:34.824999936
coach,personal,407,2017-09-07 18:07:53.744000000
personal,coach,407,2017-09-07 18:08:33.761999872
coach,personal,407,2017-09-07 18:09:11.185999872
personal,coach,407,2017-09-07 18:09:18.356999936
coach,personal,407,2017-09-07 18:10:39.920000000
personal,coach,407,2017-09-07 18:10:53.188000000
coach,personal,407,2017-09-07 18:11:00.496000000
personal,coach,407,2017-09-07 18:11:47.532999936
coach,personal,407,2017-09-07 18:11:52.511000064
personal,bugreport,407,2017-09-07 18:11:54.281999872
bugreport,coach,407,2017-09-07 18:18:18.360000000
coach,exit,407,2017-09-07 18:18:18.360000000
coach,track,408,2017-09-10 07:07:23.838000128
track,exit,408,2017-09-10 07:07:23.838000128
coach,team,409,2017-09-10 14:43:57.142000128
team,competition,409,2017-09-10 14:44:54.668999936
competition,routes,409,2017-09-10 14:45:16.787000064
routes,route,409,2017-09-10 14:45:20.097999872
route,routes,409,2017-09-10 14:45:45.340000000
routes,exit,409,2017-09-10 14:45:45.340000000
coach,team,410,2017-09-11 08:53:57.307000064
team,personal,410,2017-09-11 08:54:24.963000064
personal,team,410,2017-09-11 08:54:56.598000128
team,competition,410,2017-09-11 08:55:17.998000128
competition,exit,410,2017-09-11 08:55:17.998000128
coach,exit,411,2017-09-11 10:23:50.828999936
coach,track,412,2017-09-12 07:02:25.281999872
track,exit,412,2017-09-12 07:02:25.281999872
coach,exit,413,2017-09-12 08:34:21.947000064
coach,team,414,2017-09-12 09:53:37.556000000
team,exit,414,2017-09-12 09:53:37.556000000
coach,team,415,2017-09-12 18:24:37.456999936
team,competition,415,2017-09-12 18:25:04.207000064
competition,team,415,2017-09-12 18:25:21.252999936
team,coach,415,2017-09-12 18:25:39.003000064
coach,personal,415,2017-09-12 18:25:49.203000064
personal,bugreport,415,2017-09-12 18:25:51.686000128
bugreport,personal,415,2017-09-12 18:25:55.233999872
personal,bugreport,415,2017-09-12 18:26:00.860999936
bugreport,competition,415,2017-09-12 18:27:01.288999936
competition,team,415,2017-09-12 18:27:04.436000000
team,track,415,2017-09-12 18:27:08.212000000
track,competition,415,2017-09-12 18:28:25.494000128
competition,badges,415,2017-09-12 18:28:31.756000000
badges,track,415,2017-09-12 18:28:43.640000000
track,personal,415,2017-09-12 18:30:20.355000064
personal,track,415,2017-09-12 18:30:56.104999936
track,coach,415,2017-09-12 18:31:27.884999936
coach,exit,415,2017-09-12 18:31:27.884999936
coach,track,416,2017-09-14 11:24:05.972000000
track,route,416,2017-09-14 11:25:30.760999936
route,coach,416,2017-09-14 11:25:42.532999936
coach,personal,416,2017-09-14 11:32:00.672000000
personal,coach,416,2017-09-14 11:32:18.120999936
coach,track,416,2017-09-14 11:33:31.456999936
track,route,416,2017-09-14 11:33:49.819000064
route,track,416,2017-09-14 11:34:38.988000000
track,route,416,2017-09-14 11:35:49.012999936
route,coach,416,2017-09-14 11:36:14.654000128
coach,track,416,2017-09-14 11:37:17.968000000
track,route,416,2017-09-14 11:37:28.348000000
route,track,416,2017-09-14 11:37:48.012000000
track,route,416,2017-09-14 11:38:16.944999936
route,track,416,2017-09-14 11:38:45.769999872
track,personal,416,2017-09-14 11:40:36.782000128
personal,coach,416,2017-09-14 11:41:12.137999872
coach,exit,416,2017-09-14 11:41:12.137999872
team,personal,417,2017-09-14 15:06:43.208999936
personal,team,417,2017-09-14 15:07:22.095000064
team,personal,417,2017-09-14 15:07:30.604999936
personal,bugreport,417,2017-09-14 15:07:34.028000000
bugreport,personal,417,2017-09-14 15:07:40.956000000
personal,bugreport,417,2017-09-14 15:07:55.376999936
bugreport,coach,417,2017-09-14 15:08:00.566000128
coach,exit,417,2017-09-14 15:08:00.566000128
coach,competition,418,2017-09-14 17:49:01.731000064
competition,personal,418,2017-09-14 17:49:22.852000000
personal,exit,418,2017-09-14 17:49:22.852000000
coach,team,419,2017-09-14 18:45:16.392000000
team,track,419,2017-09-14 18:45:50.372000000
track,route,419,2017-09-14 18:46:13.283000064
route,coach,419,2017-09-14 18:46:35.128999936
coach,team,419,2017-09-14 18:46:44.664000000
team,personal,419,2017-09-14 18:47:12.743000064
personal,team,419,2017-09-14 18:48:00.408999936
team,coach,419,2017-09-14 18:48:07.246000128
coach,team,419,2017-09-14 18:48:46.120000000
team,competition,419,2017-09-14 18:49:14.011000064
competition,personal,419,2017-09-14 18:49:34.212999936
